Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
Artoo,DE,114,19,87.106.30.4,tor.neusinger.com,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
artur,DE,3,22,87.79.200.30,static-87-79-200-30.netcologne.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
artur2,DE,577,4,85.25.108.113,luna689.server4you.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
ASeriesOfTubes,CA,7,7,75.156.201.38,d75-156-201-38.abhsia.telus.net,29668,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
aserver0090,US,0,3,209.59.209.188,turbowutz.dyndns.org,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Aska,DE,0,0,80.141.122.23,p508D7A17.dip.t-dialin.net,443,9030,0,1,0,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3 [workstation],0,0
askatasuna,US,14,2,216.195.133.27,mail.tifaware.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
astoriednepelyn,US,3,2,205.134.213.56,dsl-205-134-213-56.lacey-1.reachoneinternet.net,39,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.9-alpha (git-e44205ee6c3816b8) on Linux x86_64,0,0
atacama,GB,85,1,212.13.194.142,212.13.194.142,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
ATHLONXP2700,US,0,15,184.45.44.160,adsl-184-45-44-160.sdf.bellsouth.net,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
AtistarOutpost,US,11,11,67.102.179.29,outpost.atistar.net,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
AtlasShrugged,US,13,57,98.110.183.125,pool-98-110-183-125.bstnma.fios.verizon.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
atlgonyovLi,US,631,29,216.24.174.245,edebris.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
atomizer,RS,1,0,79.101.198.211,79-101-198-211.dynamic.isp.telekom.rs,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
atpsin,SG,1,2,58.182.118.36,cm36.kappa118.maxonline.com.sg,9001,None,0,1,0,0,1,0,1,1,0,Tor 0.2.3.7-alpha (git-84b30bca9e6d4158) on Linux x86_64,0,0
aucxiymi,RU,14,0,188.143.233.90,188.143.233.90,80,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
auebtor,GR,868,14,195.251.252.226,aigaio.islab.aueb.gr,80,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
auriga,US,19,34,173.255.251.207,li261-207.members.linode.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux i686,0,0
austrina,US,321,3,74.207.237.44,austrina.samwhited.com,9003,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
awxcnx,DE,119,0,62.75.219.7,awxcnx.de,2009,None,0,0,1,1,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
axium,US,0,1,184.166.79.200,184.166.79.200,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
axxsdotorg,DE,92,71,78.46.70.204,axxs.org,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.1.31 (git-df8aa0a7943a6364) on Linux x86_64,0,0
aymeric45,FR,8,0,88.219.191.3,3.191.219.88.rev.sfr.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
azathoth,US,11,1,216.17.107.211,216.17.107.211,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Azhar,PL,15,3,89.72.183.79,89-72-183-79.dynamic.chello.pl,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
b9IVvwkf774fF2N7Cvk,DE,877,0,178.63.78.8,crispy.telefonsparbuch.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.1.31 (git-df8aa0a7943a6364) on Linux x86_64,1,0
baba,CH,5,0,62.12.247.223,62-12-247-223.pool.cyberlink.ch,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
bababooey,US,72,1,98.234.164.17,c-98-234-164-17.hsd1.ca.comcast.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
babelfish,US,22,23,173.13.141.30,173-13-141-30-sfba.hfc.comcastbusiness.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux armv5tel,0,0
babetor,DE,24,16,78.47.9.150,linuxbabe.be,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
bach,DE,5811,23,87.225.253.174,torproject.org.all.de,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
baconface,GB,6,25,81.187.20.230,baconface.chinafight.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
balastor,AR,222,7,200.58.118.143,tjtech.dattaweb.com,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
baphomet,DE,102,24,85.214.68.105,amongsari.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
barf,CA,5,16,76.10.176.79,genergest.dyndns.org,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
BarkerJrNet,CA,9,3,67.212.90.197,server2.barkerjr.net,119,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
BarkerJrOrange1,US,1111,3,173.246.103.93,173.246.103.93,23,22956,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
BarkerJrParis1a,FR,1186,3,92.243.8.139,ratchet.barkerjr.net,21,47259,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
BarkerJrPhoenix,US,1,3,174.138.163.86,174.138.163.86,110,55043,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Barton,EE,5,2,90.190.27.125,125.27.190.90.dyn.estpak.ee,5190,1863,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD i386,0,0
basilisk,US,11,0,98.206.164.131,c-98-206-164-131.hsd1.il.comcast.net,9002,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
bauruine1,DE,3159,10,88.198.13.91,static.88-198-13-91.clients.your-server.de,9090,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
bauruine2,DE,7178,10,188.40.12.93,static.93.12.40.188.clients.your-server.de,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
bauruine3,CH,32,6,217.150.224.233,233.224.150.217.dyn.dsl.as8758.net,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
bavius,US,40,14,50.16.191.48,ec2-50-16-191-48.compute-1.amazonaws.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
bbotb,FR,161,1,176.31.9.77,176.31.9.77,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
bc1245cbe16d5ee9b2,NL,331,51,194.145.200.128,tor1.spider007.net,443,8080,0,1,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
BCS2005,DE,0,0,84.139.2.5,p548B0205.dip0.t-ipconnect.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
BearNecessities,RU,678,6,46.38.57.196,torsrv3.snydernet.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
BeastEcopunkInfo,US,0,2,174.29.19.146,174-29-19-146.hlrn.qwest.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
becks,DE,14,41,176.28.17.171,becks.buksy.de,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
behemotthecat,NO,6,1,80.203.69.96,96.80-203-69.nextgentel.com,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
Belgarath4TOR,SE,11,1,85.24.252.203,h-252-203.a218.priv.bahnhof.se,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
BelieveInGood,US,0,25,209.20.75.107,209-20-75-107.slicehost.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Bellevue,US,14,7,67.160.202.19,c-67-160-202-19.hsd1.ca.comcast.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
BeMyGuest,DE,937,25,188.40.41.115,tor.toke.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
bender,US,311,3,71.210.153.68,71-210-153-68.mpls.qwest.net,443,143,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
bertor,SE,38,13,62.80.200.184,tor-proxy.abc.se,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
betelgeuse,FR,429,162,83.167.33.194,imexka.gw.vlan20.er2.rb.par.neotelecoms.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
Beyond,NL,642,113,85.17.97.19,tor-exit-node.beyondhosting.com,443,80,0,1,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux i686,0,0
BhangraOne,US,47,16,67.217.170.179,67.217.170.179,444,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [server],0,0
BigBoy,US,9610,25,38.229.79.2,torproxy10.teamcymru.net,443,8080,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
BigEmpty,US,0,0,98.83.200.105,adsl-98-83-200-105.bhm.bellsouth.net,6427,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
binarHeid,DE,0,0,84.60.41.44,dslb-084-060-041-044.pools.arcor-ip.net,443,None,0,0,0,0,1,0,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux i586,0,0
birdmilk,CA,4,0,206.188.71.23,206-188-71-23.cpe.distributel.net,9001,9002,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
Bitbureauet,NL,138,48,85.17.173.167,tor-exit.bitbureauet.dk,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.1.31 (git-8435cd95d2acc0c2) on Linux x86_64,0,0
BitcoinAnarchy,CA,2,104,64.34.96.206,64.34.96.206,5353,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on FreeBSD amd64,0,0
BitcoinNow,CA,28,1,209.15.238.254,blackhat.j00nix.com,31337,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
bjrjcjgo,RU,8,0,188.143.232.89,188.143.232.89,80,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
blablabla,DK,64,1,91.100.71.85,91.100.71.85.generic-hostname.arrownet.dk,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
Black6,US,8,1,71.11.143.114,71-11-143-114.dhcp.stls.mo.charter.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Blackbird,US,24,18,98.116.26.209,pool-98-116-26-209.nycmny.east.verizon.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on Linux x86_64,0,0
blackfin,DK,38,6,212.242.116.31,port278.ds1-vbr.adsl.cybercity.dk,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
BlackIce,US,58,36,128.173.14.108,black-ice.cc.vt.edu,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
blacklucky,FR,11,0,83.153.81.201,hem62-4-83-153-81-201.fbx.proxad.net,443,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.27-beta (git-e3b8457eb38ee76a) on Windows 7  [workstation],0,0
blacksmithtb,US,14,82,71.56.155.116,c-71-56-155-116.hsd1.or.comcast.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux i686,0,0
blacksoftail,US,60,25,184.22.231.67,184-22-231-67.static.hostnoc.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
BletchleyBark,IL,16,0,85.64.29.110,85.64.29.110.dynamic.barak-online.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin i386,0,0
BlgTOR,RU,63,0,46.72.46.197,46.72.46.197,465,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
BlgTOR2,RU,65,0,46.72.1.254,46.72.1.254,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows XP Service Pack 3 [workstation],0,0
blindoracledm1867,RU,25,20,93.91.6.81,mx.dm1867.ru,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
blottor,US,5,0,208.65.181.90,blottor.truxton.com,80,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
blub,UA,17,0,91.229.248.23,91.229.248.23,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
blueberry,US,0,25,69.164.217.10,li132-10.members.linode.com,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
blueberryTOR,CZ,370,23,81.0.240.113,assigned-81.0.240-113.casablanca.cz,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
BlueLantern,NL,17,7,62.212.84.229,hosted-by.leaseweb.com,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
bluesnake,SE,21,18,213.114.144.240,c-f09072d5.04-30-73746f3.cust.bredbandsbolaget.se,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
BlvR,UA,206,1,109.87.243.149,149.243.87.109.triolan.net,9090,443,0,1,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
bmwanon,DE,832,25,188.40.172.119,anonymous.zq1.de,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
BND,DE,0,0,93.132.111.116,ulmg-5d846f74.pool.mediaWays.net,443,9030,0,1,0,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
bob,US,47,47,173.230.149.179,li159-179.members.linode.com,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.4-alpha (git-5f4f727d58daa194) on Linux i686,0,0
Bob,GB,0,0,86.162.2.237,host86-162-2-237.range86-162.btcentralplus.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
bogross,FR,0,0,86.71.216.90,90.216.71.86.rev.sfr.net,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
bolobolo,DE,11897,8,173.254.192.35,bolobolo.torservers.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
booiiing,DE,0,0,85.180.20.237,e180020237.adsl.alicedsl.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
boom123,SE,244,3,92.244.17.35,92-244-17-35.customers.ownit.se,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
boorsADSLtor,DE,0,0,77.8.14.31,blfd-4d080e1f.pool.mediaWays.net,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
bosco,US,48,3,173.61.5.67,pool-173-61-5-67.cmdnnj.fios.verizon.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
bouazizi,DE,7710,1,74.120.13.132,bouazizi.torservers.net,443,993,0,1,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
bouncybox1,RU,1,0,46.166.147.167,46.166.147.167,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux i686,0,0
BoxNDox,US,17,9,66.59.230.42,pinter.mrochek.com,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
brainfreeze,US,0,0,72.149.199.227,adsl-072-149-199-227.sip.shv.bellsouth.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
brale,HR,196,22,161.53.29.203,brale.math.hr,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Brama2,DE,10090,51,46.4.58.8,static.8.58.4.46.clients.your-server.de,995,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
BramaC61,CA,816,35,38.99.180.93,38.99.180.93,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.8-alpha (git-68475fc5c5a806eb) on Linux x86_64,0,0
BramaH4,NL,4029,39,89.248.168.118,hosted-by.ecatel.net,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.7-alpha (git-c2d03beb65d0c820) on Linux x86_64,0,0
bramwell,US,0,20,216.128.72.54,notch.es,443,None,0,0,0,0,1,1,1,1,0,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
brazoslink,US,12,1,69.39.49.200,www.mac-resource.com,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin Power Macintosh,0,0
brightside,US,155,24,96.126.114.81,tor-exit.bjmackay.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
BRITILEAKS,IS,461,1,79.134.255.45,79.134.255.45,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
BrokenByDesign,NL,496,0,85.223.118.207,207-118.citynet.ftth.internl.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
Brumbar,CZ,230,2,95.82.158.170,ip4-95-82-158-170.cust.nbox.cz,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
bruteforce249,DE,153,0,88.198.35.249,static.88-198-35-249.clients.your-server.de,22,80,0,0,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD amd64,0,0
brwyatt1,US,508,7,96.226.232.75,pool-96-226-232-75.dllstx.fios.verizon.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Buddha,IN,530,7,111.118.177.101,Static-host-177.101.data-center-india.com,443,8080,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
buergerrechte,DE,22,6,88.198.172.198,tor-proxy.rueckblen.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
BufoMarinus,EE,174,21,46.22.211.117,46.22.211.117,6667,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.8-alpha (git-68475fc5c5a806eb) on Linux i686,0,0
BuggyCodez,US,1215,17,209.105.243.19,209.105.243.19,5555,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
build,US,17,5,50.73.33.37,tor.cormander.com,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
Bukake,GB,2,0,89.191.199.245,89.191.199.245,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD amd64,0,0
bukanod,US,35,6,69.124.98.72,ool-457c6248.dyn.optonline.net,6532,3269,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
BuLiTwm6,RU,34,0,81.177.169.128,81.177.169.128,80,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
BumblePuppy,US,10,7,96.11.226.94,rrcs-96-11-226-94.central.biz.rr.com,10443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Server 2003 Service Pack 2 [workstation],0,0
Bummi2,DE,33,0,93.218.159.92,p5DDA9F5C.dip.t-dialin.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
bundschuh,DE,8,65,62.143.220.24,ip-62-143-220-24.unitymediagroup.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
busbyberkeley,US,3303,25,149.9.0.60,149.9.0.60,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
buurd,SE,101,31,79.136.3.19,h-3-19.a240.priv.bahnhof.se,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
bvbyndndd,US,335,7,184.22.240.174,184-22-240-174.static.hostnoc.net,23,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
bvmndndd,US,740,4,173.44.144.118,173.44.144.118,23,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
bws,GB,23,19,87.117.194.71,ant.broadlandwebservices.co.uk,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux i686,0,0
c00psTOR2,GB,3679,19,194.79.28.78,tor-exit2.c00ps.co.uk,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
c516a,HU,7292,24,80.249.168.240,toad.adverticum.net,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
c516a,HU,1390,24,195.228.75.190,www.mpkrt.hu,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
c516a,HU,90,24,84.2.35.240,hosting0.haza.fi,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
C8H10N4O2,SE,71,31,80.86.75.210,host210.nstig,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
caerSidi,US,4,1,71.35.161.28,71-35-161-28.tukw.qwest.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux x86_64,0,0
Caldron,DE,431,12,78.46.117.60,caldron.de,110,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Caldron2,DE,492,15,81.88.24.216,ww2.caldron.de,110,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Caldron3,DE,492,2,46.38.236.38,v220111254096961.yourvserver.net,110,8080,0,0,1,0,0,0,1,1,1,Tor 0.2.1.32 (git-23da6c2e5051b65a) on Linux x86_64,0,0
